photo_url,altocumulus,altostratus,cirrocumulus,cirrostratus,cirrus,cumulonimbus,cumulus,nimbostratus,stratocumulus,stratus,local_path
https://data.globe.gov/system/photos/2025/08/30/4691327/original.jpg,0,1,1,0,1,0,0,0,0,0,cloud_images/cloud_156.jpg
https://data.globe.gov/system/photos/2025/08/30/4691377/original.jpg,1,1,0,0,0,0,0,0,0,0,cloud_images/cloud_157.jpg
https://data.globe.gov/system/photos/2025/08/30/4691378/original.jpg,1,1,0,0,0,0,0,0,0,0,cloud_images/cloud_158.jpg
https://data.globe.gov/system/photos/2025/08/30/4691379/original.jpg,1,1,0,0,0,0,0,0,0,0,cloud_images/cloud_159.jpg
https://data.globe.gov/system/photos/2025/08/30/4691380/original.jpg,1,1,0,0,0,0,0,0,0,0,cloud_images/cloud_160.jpg
https://data.globe.gov/system/photos/2025/08/30/4691381/original.jpg,1,1,0,0,0,0,0,0,0,0,cloud_images/cloud_161.jpg
https://data.globe.gov/system/photos/2025/08/30/4691383/original.jpg,1,1,1,0,0,0,0,0,0,0,cloud_images/cloud_162.jpg
https://data.globe.gov/system/photos/2025/08/30/4691384/original.jpg,1,1,1,0,0,0,0,0,0,0,cloud_images/cloud_163.jpg
https://data.globe.gov/system/photos/2025/08/30/4691385/original.jpg,1,1,1,0,0,0,0,0,0,0,cloud_images/cloud_164.jpg
https://data.globe.gov/system/photos/2025/08/30/4691386/original.jpg,1,1,1,0,0,0,0,0,0,0,cloud_images/cloud_165.jpg
https://data.globe.gov/system/photos/2025/08/30/4691387/original.jpg,1,1,1,0,0,0,0,0,0,0,cloud_images/cloud_166.jpg
https://data.globe.gov/system/photos/2025/08/30/4691464/original.jpg,0,0,0,0,1,1,1,0,1,0,cloud_images/cloud_167.jpg
https://data.globe.gov/system/photos/2025/08/30/4691465/original.jpg,0,0,0,0,1,1,1,0,1,0,cloud_images/cloud_168.jpg
https://data.globe.gov/system/photos/2025/08/30/4691466/original.jpg,0,0,0,0,1,1,1,0,1,0,cloud_images/cloud_169.jpg
https://data.globe.gov/system/photos/2025/08/30/4691467/original.jpg,0,0,0,0,1,1,1,0,1,0,cloud_images/cloud_170.jpg
https://data.globe.gov/system/photos/2025/08/30/4691426/original.jpg,0,0,0,1,1,0,0,0,0,0,cloud_images/cloud_171.jpg
https://data.globe.gov/system/photos/2025/08/30/4691427/original.jpg,0,0,0,1,1,0,0,0,0,0,cloud_images/cloud_172.jpg
https://data.globe.gov/system/photos/2025/08/30/4691428/original.jpg,0,0,0,1,1,0,0,0,0,0,cloud_images/cloud_173.jpg
https://data.globe.gov/system/photos/2025/08/30/4691429/original.jpg,0,0,0,1,1,0,0,0,0,0,cloud_images/cloud_174.jpg
https://data.globe.gov/system/photos/2025/08/30/4691371/original.jpg,1,0,0,1,0,0,1,0,0,0,cloud_images/cloud_175.jpg
https://data.globe.gov/system/photos/2025/08/30/4691372/original.jpg,1,0,0,1,0,0,1,0,0,0,cloud_images/cloud_176.jpg
https://data.globe.gov/system/photos/2025/08/30/4691373/original.jpg,1,0,0,1,0,0,1,0,0,0,cloud_images/cloud_177.jpg
https://data.globe.gov/system/photos/2025/08/30/4691374/original.jpg,1,0,0,1,0,0,1,0,0,0,cloud_images/cloud_178.jpg
https://data.globe.gov/system/photos/2025/08/30/4691375/original.jpg,1,0,0,1,0,0,1,0,0,0,cloud_images/cloud_179.jpg
https://data.globe.gov/system/photos/2025/08/30/4691337/original.jpg,0,0,0,0,0,0,1,0,0,0,cloud_images/cloud_180.jpg
https://data.globe.gov/system/photos/2025/08/30/4691338/original.jpg,0,0,0,0,0,0,1,0,0,0,cloud_images/cloud_181.jpg
https://data.globe.gov/system/photos/2025/08/30/4691339/original.jpg,0,0,0,0,0,0,1,0,0,0,cloud_images/cloud_182.jpg
https://data.globe.gov/system/photos/2025/08/30/4691079/original.jpg,0,0,0,0,1,0,1,0,0,0,cloud_images/cloud_183.jpg
https://data.globe.gov/system/photos/2025/08/30/4691080/original.jpg,0,0,0,0,1,0,1,0,0,0,cloud_images/cloud_184.jpg
https://data.globe.gov/system/photos/2025/08/30/4691081/original.jpg,0,0,0,0,1,0,1,0,0,0,cloud_images/cloud_185.jpg
https://data.globe.gov/system/photos/2025/08/30/4691082/original.jpg,0,0,0,0,1,0,1,0,0,0,cloud_images/cloud_186.jpg
https://data.globe.gov/system/photos/2025/08/30/4691083/original.jpg,0,0,0,0,1,0,1,0,0,0,cloud_images/cloud_187.jpg
https://data.globe.gov/system/photos/2025/08/30/4691059/original.jpg,1,0,0,0,1,0,0,1,0,0,cloud_images/cloud_188.jpg
https://data.globe.gov/system/photos/2025/08/30/4691060/original.jpg,1,0,0,0,1,0,0,1,0,0,cloud_images/cloud_189.jpg
https://data.globe.gov/system/photos/2025/08/30/4691061/original.jpg,1,0,0,0,1,0,0,1,0,0,cloud_images/cloud_190.jpg
https://data.globe.gov/system/photos/2025/08/30/4691062/original.jpg,1,0,0,0,1,0,0,1,0,0,cloud_images/cloud_191.jpg
https://data.globe.gov/system/photos/2025/08/30/4691407/original.jpg,1,0,0,0,1,0,1,0,0,0,cloud_images/cloud_192.jpg
https://data.globe.gov/system/photos/2025/08/30/4691408/original.jpg,1,0,0,0,1,0,1,0,0,0,cloud_images/cloud_193.jpg
https://data.globe.gov/system/photos/2025/08/30/4691409/original.jpg,1,0,0,0,1,0,1,0,0,0,cloud_images/cloud_194.jpg
https://data.globe.gov/system/photos/2025/08/30/4691410/original.jpg,1,0,0,0,1,0,1,0,0,0,cloud_images/cloud_195.jpg
https://data.globe.gov/system/photos/2025/08/30/4691411/original.jpg,1,0,0,0,1,0,1,0,0,0,cloud_images/cloud_196.jpg
https://data.globe.gov/system/photos/2025/08/30/4690963/original.jpg,1,0,0,1,0,1,1,0,0,0,cloud_images/cloud_197.jpg
https://data.globe.gov/system/photos/2025/08/30/4690964/original.jpg,1,0,0,1,0,1,1,0,0,0,cloud_images/cloud_198.jpg
https://data.globe.gov/system/photos/2025/08/30/4690965/original.jpg,1,0,0,1,0,1,1,0,0,0,cloud_images/cloud_199.jpg
https://data.globe.gov/system/photos/2025/08/30/4691201/original.jpg,0,0,1,0,0,0,1,0,0,0,cloud_images/cloud_200.jpg
https://data.globe.gov/system/photos/2025/08/30/4691202/original.jpg,0,0,1,0,0,0,1,0,0,0,cloud_images/cloud_201.jpg
https://data.globe.gov/system/photos/2025/08/30/4691204/original.jpg,0,0,1,0,0,0,1,0,0,0,cloud_images/cloud_202.jpg
